cod_ibge,total_familias,renda_media_pc
4106308,231,451.27705627705626
4106407,498,444.8875502008032
4106456,108,283.26851851851853
4106506,194,374.0927835051546
4106555,111,458.6126126126126
4106571,73,411.2054794520548
4106605,303,557.039603960396
4106704,109,408.6880733944954
4106803,318,363.73899371069183
4106852,56,351.98214285714283
4106902,21029,422.12140377573826
4107009,264,243.9090909090909
4107108,101,524.5346534653465
4107124,66,276.1818181818182
4107157,86,464.8720930232558
4107207,327,430.1039755351682
4107256,109,535.394495412844
4107306,39,393.4102564102564
4107405,104,372.59615384615387
4107504,179,353.2960893854749
4107520,30,582.1333333333333
4107538,19,360.63157894736844
4107546,103,261.71844660194176
4107553,58,324.8103448275862
4107603,354,386.3587570621469
4107652,2591,372.4994210729448
4107702,115,427.4695652173913
4107736,137,178.12408759124088
4107751,153,208.8954248366013
4107801,22,599.4090909090909
4107850,90,284.3888888888889
4107900,31,468.741935483871
4108007,179,293.9217877094972
4108106,13,410.53846153846155
4108205,59,461.6779661016949
4108304,7224,397.48214285714283
4108320,121,287.5289256198347
4108403,1781,477.4548006737788
4108452,126,317.7142857142857
4108502,241,265.02904564315355
4108551,69,416.2173913043478
4108601,443,298.9277652370203
4108650,151,249.11920529801324
4108700,134,222.17164179104478
4108809,450,418.8511111111111
4108908,102,416.0980392156863
4108957,99,310.35353535353534
4109005,100,546.87
4109104,36,415.3611111111111
4109203,53,454.54716981132077
4109302,174,388.9425287356322
4109401,5265,389.650522317189
4109500,243,175.5761316872428
4109609,1618,452.0148331273177
4109658,114,366.6140350877193
4109708,457,422.0175054704595
4109757,142,408.16901408450707
4109807,1469,438.7773995915589
4109906,128,498.28125
4110003,28,293.85714285714283
4110052,41,573.3414634146342
4110078,256,299.97265625
4110102,502,382.66733067729086
4110201,240,319.2
4110300,79,331.36708860759495
4110409,78,483.06410256410254
4110508,223,351.17488789237666
4110607,162,435.5987654320988
4110656,33,454.969696969697
4110706,1586,325.7414880201765
4110805,272,392.5404411764706
4110904,93,439.18279569892474
4110953,172,443.41279069767444
4111001,140,509.6642857142857
4111100,24,575.75
4111209,152,328.1381578947368
4111258,262,221.3091603053435
4111308,75,394.97333333333336
4111407,239,298.22175732217573
4111506,434,402.8110599078341
4111555,119,454.6806722689076
4111605,17,660.3529411764706
4111704,75,314.52
4111803,563,324.27175843694494
4111902,87,381.735632183908
4112009,542,427.3948339483395
4112108,139,381.3021582733813
4112207,92,438.4891304347826
4112306,87,467.51724137931035
4112405,160,484.3875
4112504,231,383.35930735930737
4112603,34,316.97058823529414
4112702,101,322.5247524752475
4112751,147,420.7959183673469
4112801,137,467.3138686131387
4112900,84,424.6309523809524
4112959,118,327.4237288135593
4113007,97,441.5257731958763
4113106,111,401.1171171171171
4113205,269,355.20446096654274
4113254,143,244.25874125874125
4113304,349,402.4355300859599
4113403,81,438.1358024691358
4113429,101,452.4257425742574
4113452,110,336.3090909090909
4113502,293,441.80546075085323
4113601,33,503.93939393939394
4113700,10201,348.42407607097346
4113734,168,319.82142857142856
4113759,122,360.6639344262295
4113809,62,351.4032258064516
4113908,201,319.1243781094527
4114005,242,315.37603305785126
4114104,98,387.6224489795918
4114203,183,493.07650273224044
4114302,177,327.12994350282486
4114351,34,428.1470588235294
4114401,319,302.09404388714734
4114500,265,331.5396226415094
4114609,411,523.5158150851581
4114708,85,449.22352941176473
4114807,246,442.7967479674797
4114906,167,338.125748502994
4115002,141,439.9574468085106
4115101,266,347.5451127819549
4115200,5905,496.8211685012701
4115309,97,471.82474226804123
4115358,38,588.3947368421053
4115408,281,410.1708185053381
4115457,120,277.8
4115507,77,428.5844155844156
4115606,184,512.6358695652174
4115705,1708,424.48770491803276
4115739,87,254.6551724137931
4115754,214,391.42056074766356
4115804,452,532.7831858407079
4115853,74,561.1351351351351
4115903,46,295.80434782608694
4116000,23,625.0
4116059,157,517.6433121019109
4116109,224,368.65625
4116208,334,220.71556886227546
4116307,33,449.27272727272725
4116406,57,416.3333333333333
4116505,22,412.72727272727275
4116604,108,351.05555555555554
4116703,118,470.49152542372883
4116802,170,313.52941176470586
4116901,181,402.2099447513812
4116950,48,338.0416666666667
4117008,214,490.2102803738318
4117057,212,282.8207547169811
4117107,185,428.8972972972973
4117206,122,409.7704918032787
4117214,106,457.92452830188677
4117222,56,475.10714285714283
4117255,137,466.3430656934307
4117271,155,429.78709677419357
4117297,64,448.125
4117305,551,316.50998185117965
4117404,32,498.25
4117453,64,470.4375
4117503,246,358.3008130081301
4117602,1734,352.81084198385236
4117701,322,366.37888198757764
4117800,350,243.75428571428571
4117909,294,553.0850340136054
4118006,118,461.08474576271186
4118105,149,375.4496644295302
4118204,2543,265.43138025953596
4118303,68,462.0882352941176
4118402,2714,426.0607958732498
4118451,38,495.36842105263156
4118501,1787,405.7011751538892
4118600,79,362.82278481012656
4118709,69,360.60869565217394
4118808,233,398.68669527897
4118857,101,436.03960396039605
4118907,123,454.7723577235772
4119004,73,524.054794520548
4119103,44,405.9318181818182
4119152,3303,463.0735694822888
4119202,116,255.54310344827587
4119251,60,449.7
4119301,590,307.2322033898305
4119400,315,319.16507936507935
4119509,2844,273.0541490857947
4119608,1391,296.3558590941769
4119657,23,381.39130434782606
4119707,106,299.0566037735849
4119806,156,407.53205128205127
4119905,8374,397.00226892763317
4119954,311,353.9260450160772
4120002,105,424.20952380952383
4120101,78,399.85897435897436
4120150,77,260.97402597402595
4120200,48,579.3541666666666
4120309,62,382.3225806451613
4120333,60,444.25
4120358,106,517.6415094339623
4120408,19,523.2105263157895
4120507,93,475.51612903225805
4120606,1773,300.17315284827976
4120655,66,404.45454545454544
4120705,127,340.26771653543307
4120804,109,465.26605504587155
4120853,28,714.3571428571429
4120903,1338,333.55979073243645
4121000,181,339.0718232044199
4121109,86,339.80232558139534
4121208,103,344.4854368932039
4121257,67,312.8059701492537
4121307,42,379.45238095238096
4121356,50,487.66
4121406,184,431.4076086956522
4121505,337,227.05637982195844
4121604,103,406.11650485436894
4121703,472,264.47457627118644
4121752,172,267.5232558139535
4121802,190,383.8578947368421
4121901,366,394.4918032786885
4122008,208,439.0625
4122107,63,510.07936507936506
4122156,413,300.9588377723971
4122172,106,259.8207547169811
4122206,1235,312.063967611336
4122305,163,291.52147239263803
4122404,1359,456.30684326710815
4122503,224,364.10267857142856
4122602,123,425.7560975609756
4122651,82,257.4756097560976
4122701,40,443.0
4122800,43,370.3255813953488
4122909,115,435.9478260869565
4123006,160,377.13125
4123105,88,288.7613636363636
4123204,103,405.9126213592233
4123303,161,414.8447204968944
4123402,47,486.3191489361702
4123501,284,444.15140845070425
4123600,33,482.8484848484849
4123709,85,412.6235294117647
4123808,159,449.74213836477986
4123824,67,483.3731343283582
4123857,242,285.8099173553719
4123907,271,333.00369003690037
4123956,81,404.81481481481484
4124004,106,400.16037735849056
4124020,200,422.505
4124053,327,494.20489296636083
4124103,1337,413.6851159311892
4124202,50,456.6
4124301,65,520.723076923077
4124400,303,452.019801980198
4124509,42,372.7142857142857
4124608,100,290.71
4124707,200,324.695
4124806,91,517.4065934065934
4124905,124,333.69354838709677
4125001,195,381.5948717948718
4125100,221,428.65158371040724
4125209,134,501.17910447761193
4125308,42,417.9047619047619
4125357,94,482.32978723404256
4125407,145,389.13793103448273
4125456,86,447.59302325581393
4125506,6101,385.6251434191116
4125555,28,363.57142857142856
4125605,510,351.5529411764706
4125704,404,495.51237623762376
4125753,114,243.07894736842104
4125803,168,347.76785714285717
4125902,46,567.4347826086956
4126009,154,337.038961038961
4126108,77,465.16883116883116
4126207,153,341.1307189542484
4126256,1706,479.8493552168816
4126272,102,442.98039215686276
4126306,313,329.22364217252397
4126355,27,325.3333333333333
4126405,71,505.3380281690141
4126504,73,266.8904109589041
4126603,269,397.02230483271376
4126652,71,590.943661971831
4126678,97,346.17525773195877
4126702,72,482.2916666666667
4126801,169,449.7810650887574
4126900,108,328.44444444444446
4127007,249,328.64658634538154
4127106,1434,336.69037656903765
4127205,127,409.90551181102364
4127304,225,509.34222222222223
4127403,176,454.7386363636364
4127502,419,219.69689737470168
4127601,134,217.1865671641791
4127700,2331,544.3818103818104
4127809,125,344.288
4127858,212,407.60377358490564
4127882,80,292.6375
4127908,134,500.3358208955224
4127957,152,520.6315789473684
4127965,294,285.2244897959184
4128005,342,442.6111111111111
4128104,2447,456.8512464241929
4128203,1570,374.5847133757962
4128302,38,449.39473684210526
4128401,93,418.9032258064516
4128500,361,399.02770083102496
4128534,207,251.42512077294685
4128559,160,442.2625
4128609,100,361.93
4128625,94,397.43617021276594
4128633,78,156.67948717948718
4128658,81,385.48148148148147
4128708,110,401.2909090909091
4128807,109,483.35779816513764
4200051,66,429.2878787878788
4200101,501,376.03393213572855
4200200,89,414.4831460674157
4200408,83,541.5421686746988
4200507,65,437.38461538461536
4200556,16,574.875
4200606,8,571.375
4200705,87,341.2068965517241
4200804,57,320.5438596491228
4200903,48,512.3541666666666
4201000,134,187.02985074626866
4201109,34,190.1764705882353
4201208,26,511.53846153846155
4201257,47,322.93617021276594
4201273,44,591.5454545454545
4201307,238,337.2563025210084
4201406,384,409.3020833333333
4201505,66,427.5151515151515
4201604,37,607.3243243243244
4201653,15,403.46666666666664
4201703,42,465.5952380952381
4201802,27,550.6666666666666
4201901,23,439.4782608695652
4201950,211,393.7156398104265
4202008,325,496.5353846153846
4202057,152,309.0328947368421
4202073,163,471.5092024539877
4202081,65,600.4153846153846
4202099,17,410.6470588235294
4202107,248,477.68548387096774
4202131,125,264.488
4202156,26,347.3076923076923
4202206,30,461.93333333333334
4202305,436,308.45871559633025
4202404,2852,396.74333800841515
4202438,40,281.6
4202453,138,345.9782608695652
4202503,52,211.57692307692307
4202537,69,342.3768115942029
4202578,28,502.2142857142857
4202602,106,330.64150943396226
4202701,67,656.5970149253732
4202800,131,394.1297709923664
4202875,81,410.7283950617284
4202909,544,293.4889705882353
4203006,1634,460.4149326805386
4203105,123,535.1219512195122
4203154,118,401.271186440678
4203204,433,308.4826789838337
4203253,25,436.28
4203303,65,356.1384615384615
4203402,109,378.7522935779817
4203501,206,351.13592233009706
4203600,381,536.0892388451443
4203709,114,194.10526315789474
4203808,749,412.6608811748999
4203907,158,398.9240506329114
4203956,112,452.3392857142857
4204004,120,419.35
4204103,49,303.265306122449
4204152,36,342.80555555555554
4204178,76,310.5263157894737
4204194,22,313.59090909090907
4204202,2466,409.03122465531226
4204251,74,392.85135135135135
4204301,392,414.84183673469386
4204350,36,714.9444444444445
4204400,60,552.2333333333333
4204459,57,411.12280701754383
4204509,63,309.1111111111111
4204558,211,359.2701421800948
4204608,2074,333.4797492767599
4204707,92,565.7065217391304
4204806,518,427.53088803088804
4204905,48,489.1666666666667
4205001,202,405.1485148514852
4205100,27,590.6666666666666
4205175,133,199.6015037593985
4205191,35,540.0
4205209,53,690.1132075471698
4205308,89,425.2022471910112
4205357,28,703.8214285714286
4205407,4644,443.281007751938
4205431,29,313.13793103448273
4205456,107,328.49532710280374
4205506,525,448.5295238095238
4205555,25,429.76
4205605,75,425.62666666666667
4205704,203,376.32512315270935
4205803,155,360.48387096774195
4205902,432,452.10185185185185
4206009,100,323.18
4206108,33,496.57575757575756
4206207,54,308.5740740740741
4206306,147,276.4013605442177
4206405,73,534.3424657534247
4206504,285,406.46315789473687
4206603,61,370.0163934426229
4206652,65,378.2
4206702,224,421.29464285714283
4206751,20,350.1
4206801,66,473.22727272727275
4206900,125,439.744
4207007,300,356.2633333333333
4207106,96,314.1666666666667
4207205,152,373.2236842105263
4207304,276,289.31159420289856
4207403,101,451.84158415841586
4207502,252,350.62301587301585
4207601,45,556.3333333333334
4207650,58,468.01724137931035
4207684,166,226.3734939759036
4207700,65,520.876923076923
4207759,46,438.0652173913044
4207809,154,468.1623376623377
4207858,37,396.2972972972973
4207908,155,286.5548387096774
4208005,66,611.3333333333334
4208104,164,292.6829268292683
4208203,2392,397.0806856187291
4208302,325,335.92615384615385
4208401,91,562.9120879120879
4208450,198,554.6464646464647
4208500,153,428.6143790849673
4208609,33,613.9090909090909
4208708,81,370.2345679012346
4208807,107,253.3271028037383
4208906,1815,511.732782369146
4208955,23,477.04347826086956
4209003,223,478.64125560538116
4209102,6154,455.0934351641209
4209151,70,241.2
4209177,48,484.3958333333333
4209300,4292,363.27819198508854
4209409,235,520.5021276595745
4209458,13,236.53846153846155
4209508,33,589.7575757575758
4209607,123,378.4146341463415
4209706,381,441.4278215223097
4209805,34,304.0882352941176
4209854,38,571.2368421052631
4209904,50,574.54
4210001,61,415.8524590163934
4210035,75,678.44
4210100,387,413.42377260981914
4210209,39,207.2051282051282
4210308,108,285.6388888888889
4210407,69,459.8985507246377
4210506,156,407.95512820512823
4210555,23,456.69565217391306
4210605,56,373.25
4210704,82,511.5975609756098
4210803,40,168.075
4210852,47,603.9148936170212
4210902,54,513.9074074074074
4211009,130,732.7384615384616
4211058,212,309.1933962264151
4211108,121,251.56198347107437
4211207,102,387.29411764705884
4211256,24,291.8333333333333
4211306,441,234.0793650793651
4211405,28,462.75
4211454,45,361.9555555555556
4211504,59,424.76271186440675
4211603,56,522.5357142857143
4211652,26,377.9230769230769
4211702,135,308.8814814814815
4211751,110,405.41818181818184
4211801,42,470.6190476190476
4211850,67,302.67164179104475
4211876,33,383.8787878787879
4211892,40,399.925
4211900,2236,459.89266547406083
4212007,87,250.72413793103448
4212056,22,323.59090909090907
4212106,112,465.0267857142857
4212205,153,348.4575163398693
4212239,42,383.64285714285717
4212254,100,218.73
4212270,130,431.4769230769231
4212304,54,452.0925925925926
4212403,38,621.4473684210526
4212502,143,437.1048951048951
4212601,21,804.5714285714286
4212650,66,97.15151515151516
4212700,61,678.688524590164
4212809,148,289.14864864864865
4212908,55,459.9818181818182
4213005,28,597.2857142857143
4213104,22,302.0
4213153,19,517.8421052631579
4213203,86,548.1395348837209
4213302,61,449.42622950819674
4213351,48,398.5416666666667
4213401,194,335.4896907216495
4213500,109,401.42201834862385
4213609,322,463.37577639751555
4213708,75,422.44
4213807,90,194.16666666666666
4213906,15,786.4
4214003,36,254.72222222222223
4214102,42,667.952380952381
4214151,30,481.73333333333335
4214201,64,268.375
4214300,11,324.72727272727275
4214409,81,483.3333333333333
4214508,63,445.6190476190476
4214607,48,530.1875
4214706,49,393.0
4214805,413,429.17917675544794
4215000,208,410.91346153846155
4215059,35,155.94285714285715
4215075,52,467.21153846153845
4215109,44,388.5681818181818
4215208,79,369.39240506329116
4215307,41,574.0975609756098
4215356,66,541.2727272727273
4215406,25,598.56
4215455,72,327.55555555555554
4215505,204,267.9166666666667
4215554,21,444.0
4215653,96,374.46875
4215679,62,334.5483870967742
4215687,49,383.8775510204082
4215695,24,570.6666666666666
4215703,107,394.29906542056074
4215752,46,226.7608695652174
4215802,297,431.5858585858586
4215901,13,289.0769230769231
4216008,61,389.7704918032787
4216057,115,411.6434782608696
4216107,170,471.40588235294115
4216206,379,510.34036939313984
4216255,27,590.925925925926
4216305,252,511.718253968254
4216354,17,429.05882352941177
4216404,73,452.71232876712327
4216503,230,435.97391304347826
4216602,1662,349.01203369434415
4216701,118,370.2881355932203
4216800,103,317.50485436893206
4216909,156,386.35897435897436
4217006,49,442.42857142857144
4217105,18,551.5555555555555
4217204,292,515.7945205479452
4217253,31,617.3225806451613
4217303,35,322.6
4217402,60,367.48333333333335
4217501,84,582.952380952381
4217550,25,516.04
4217600,92,490.9021739130435
4217709,230,380.18260869565216
4217758,34,470.8235294117647
4217808,108,393.94444444444446
4217907,100,436.93
4217956,31,339.741935483871
4218004,261,312.18390804597703
4218103,58,471.6034482758621
4218202,100,503.37
4218251,192,172.41145833333334
4218301,294,265.3673469387755
4218350,23,572.9130434782609
4218400,31,483.9032258064516
4218509,63,436.77777777777777
4218608,29,455.7241379310345
4218707,348,379.4454022988506
4218756,30,673.4666666666667
4218806,50,355.8
4218855,23,382.39130434782606
4218905,84,306.48809523809524
4218954,38,284.0263157894737
4219002,75,466.74666666666667
4219101,44,431.95454545454544
4219150,58,462.3448275862069
4219176,68,457.20588235294116
4219200,59,351.96610169491527
4219309,319,622.7962382445141
4219358,64,249.46875
4219408,42,517.5
4219507,300,578.4333333333333
4219606,15,564.3333333333334
4219705,195,545.5179487179487
4219853,48,477.1041666666667
4220000,176,201.55113636363637
4300034,62,322.8225806451613
4300059,37,529.6756756756756
4300109,202,290.519801980198
4300208,67,303.1044776119403
4300307,115,543.3304347826087
4300406,2381,511.25283494330114
4300455,62,404.48387096774195
4300471,37,616.8108108108108
4300505,104,533.2692307692307
4300554,26,534.8461538461538
4300604,3331,311.9735815070549
4300638,96,292.8125
4300646,103,275.0388349514563
4300661,11,117.0
4300703,64,845.078125
4300802,79,444.8481012658228
4300851,99,506.4040404040404
4300877,24,199.66666666666666
4300901,54,687.2592592592592
4301008,54,433.3888888888889
4301057,110,471.9818181818182
4301073,18,518.8333333333334
4301107,76,358.14473684210526
4301206,143,409.5524475524476
4301305,396,369.7070707070707
4301404,89,473.07865168539325
4301503,61,518.9180327868852
4301552,27,615.1111111111111
4301602,4500,305.73422222222223
4301636,250,400.136
4301651,25,837.68
4301701,95,730.1368421052632
4301750,56,177.82142857142858
4301800,66,277.95454545454544
4301859,66,473.93939393939394
4301875,75,369.25333333333333
4301909,159,274.8553459119497
4301925,6,679.1666666666666
4301958,20,813.55
4302006,123,266.7154471544715
4302055,58,228.48275862068965
4302105,562,405.7224199288256
4302154,28,354.57142857142856
4302204,67,829.7014925373135
4302220,21,292.1904761904762
4302238,34,220.97058823529412
4302303,206,139.0631067961165
4302352,28,332.2857142857143
4302378,64,439.703125
4302402,110,472.1181818181818
4302451,61,320.0327868852459
4302501,118,347.1525423728813
4302600,60,210.63333333333333
4302659,22,329.6818181818182
4302709,306,252.31699346405227
4302808,577,361.4367417677643
4302907,239,168.36401673640168
4303004,2164,295.92144177449165
4303103,1926,393.57995846313605
4303202,103,439.8252427184466
4303301,74,390.2972972972973
4303400,67,556.6865671641791
4303509,1534,315.3024771838331
4303558,26,811.3846153846154
4303608,78,324.11538461538464
4303673,35,467.51428571428573
4303707,53,451.37735849056605
4303806,82,569.0243902439024
4303905,118,481.03389830508473
4304002,149,328.6510067114094
4304101,63,444.23809523809524
4304200,291,325.9828178694158
4304309,77,520.5714285714286
4304358,176,350.3636363636364
4304408,425,318.8211764705882
4304507,1700,306.55470588235295
4304606,5636,368.94233498935415
4304614,46,760.9130434782609
4304622,30,519.6
4304630,518,307.18146718146716
4304655,37,119.4054054054054
4304663,414,288.15458937198065
4304671,54,310.74074074074076
4304689,67,322.07462686567163
4304697,43,991.3255813953489
4304705,1335,416.0883895131086
4304713,50,268.02
4304804,93,641.505376344086
4304853,14,1037.5714285714287
4304903,42,414.7142857142857
4304952,42,469.64285714285717
4305009,112,398.7767857142857
4305108,5580,362.5817204301075
4305116,30,629.0333333333333
4305124,114,339.14912280701753
4305132,81,649.4814814814815
4305157,50,370.12
4305173,99,213.13131313131314
4305207,137,527.1313868613139
4305306,94,502.47872340425533
4305355,123,372.0894308943089
4305371,37,93.67567567567568
4305405,50,372.52
4305439,77,511.3376623376623
4305447,67,278.6865671641791
4305454,200,337.985
4305504,45,453.8
4305587,11,525.7272727272727
4305603,40,706.1
4305702,83,375.8192771084337
4305801,120,378.15
4305835,20,834.55
4305850,24,468.5833333333333
4305871,22,292.6363636363636
4305900,154,174.54545454545453
4305959,36,850.4722222222222
4305975,42,405.0
4306007,187,594.7326203208556
4306056,121,354.64462809917353
4306072,88,330.8636363636364
4306106,1363,433.7490829053558
4306130,19,686.421052631579
4306205,58,302.2068965517241
4306304,35,590.8
4306320,55,572.290909090909
4306353,59,303.5762711864407
4306379,48,293.6041666666667
4306403,42,452.14285714285717
4306429,37,210.8918918918919
4306452,28,816.9285714285714
4306502,162,282.537037037037
4306551,26,515.6153846153846
4306601,506,330.8498023715415
4306700,69,270.3768115942029
4306734,75,569.12
4306759,14,553.1428571428571
4306767,159,323.97484276729557
4306809,113,436.7433628318584
4306908,366,305.11475409836066
4306924,21,471.1904761904762
4306932,101,462.91089108910893
4306957,58,528.5344827586207
4306973,38,358.3157894736842
4307005,1639,543.3514338010982
4307054,38,584.5263157894736
4307104,186,427.98924731182797
4307203,76,545.3026315789474
4307302,117,383.77777777777777
4307401,67,574.8358208955224
4307450,44,491.1818181818182
4307500,158,363.67721518987344
4307559,41,426.3170731707317
4307609,82,368.780487804878
4307708,1247,300.75541299117884
4307807,233,574.8798283261802
4307815,45,545.6666666666666
4307831,49,430.40816326530614
4307906,479,379.70146137787054
4308003,66,364.8636363636364
4308052,41,388.6585365853659
4308078,22,484.54545454545456
4308102,80,760.4875
4308201,134,561.9701492537314
4308250,14,977.2142857142857
4308300,185,263.3891891891892
4308409,100,268.18
4308458,40,404.15
4308508,270,318.5925925925926
4308607,70,663.1142857142858
4308656,71,300.98591549295776
4308706,74,617.1486486486486
4308805,128,424.71875
4308854,20,617.95
4308904,128,449.7890625
4309001,351,379.17663817663816
4309050,32,415.34375
4309100,155,369.7806451612903
4309126,42,297.1190476190476
4309159,58,335.7413793103448
4309209,4616,308.44454072790296
4309258,13,558.0769230769231
4309308,1998,495.41641641641644
4309407,121,487.801652892562
4309506,80,498.7375
4309555,18,736.2777777777778
4309571,21,108.66666666666667
4309605,146,603.417808219178
4309654,190,265.2263157894737
4309704,52,597.7307692307693
4309753,47,318.27659574468083
4309803,39,506.53846153846155
4309902,55,392.27272727272725
4309951,49,386.0612244897959
4310009,129,653.6821705426356
4310108,83,504.93975903614455
4310207,2121,497.4573314474305
4310306,23,469.2608695652174
4310330,340,467.1441176470588
4310363,41,896.4634146341464
4310405,85,451.84705882352944
4310413,58,367.4310344827586
4310439,44,505.29545454545456
4310504,162,379.3333333333333
4310538,65,405.15384615384613
4310553,63,199.61904761904762
4310579,20,822.25
4310603,530,382.03584905660375
4310652,62,461.35483870967744
4310702,50,559.78
4310751,22,502.72727272727275
4310801,21,394.7142857142857
4310850,85,374.6470588235294
4310876,53,245.79245283018867
4310900,46,764.8478260869565
4311007,341,342.2932551319648
4311106,179,408.6480446927374
4311122,63,241.9047619047619
4311130,39,263.4102564102564
4311155,124,283.89516129032256
4311205,254,386.3031496062992
4311239,46,545.4782608695652
4311254,117,385.0940170940171
4311270,26,699.1153846153846
4311304,355,384.6
4311403,527,515.7703984819734
4311429,57,280.1929824561403
4311502,121,417.75206611570246
4311601,80,433.3125
4311627,50,762.34
4311643,19,927.9473684210526
4311700,66,455.57575757575756
4311718,76,196.30263157894737
4311734,50,407.68
4311759,138,449.2463768115942
4311775,80,336.4
4311791,39,857.5641025641025
4311809,243,451.0617283950617
4311908,56,489.92857142857144
4311981,42,234.88095238095238
4312005,25,642.6
4312054,18,684.4444444444445
4312104,73,300.93150684931504
4312138,29,413.0689655172414
4312153,40,811.625
4312179,15,346.1333333333333
4312203,56,384.0357142857143
4312252,157,306.7643312101911
4312302,85,310.67058823529413
4312351,17,919.7647058823529
4312377,41,262.6585365853659
4312401,155,332.0064516129032
4312427,35,323.45714285714286
4312443,41,630.7560975609756
4312450,148,485.10135135135135
4312476,29,446.1034482758621
4312500,183,339.1366120218579
4312609,21,372.3333333333333
4312617,17,215.88235294117646
4312625,32,484.75
4312658,148,642.8243243243244
4312674,21,320.6666666666667
4312708,298,554.4630872483222
4312757,15,605.9333333333333
4312807,27,677.925925925926
4312906,41,361.4146341463415
4313003,29,927.0689655172414
4313011,15,776.0666666666667
4313037,49,567.734693877551
4313060,72,549.0277777777778
4313102,71,480.38028169014086
4313201,50,609.02
4313300,191,637.5811518324607
4313334,19,422.05263157894734
4313375,105,459.0857142857143
4313391,50,464.52
4313409,3950,388.6126582278481
4313425,55,328.3090909090909
4313441,47,506.6808510638298
4313466,22,655.1818181818181
4313490,63,480.95238095238096
4313508,399,367.8721804511278
4313607,56,445.14285714285717
4313656,198,229.74242424242425
4313706,474,333.99367088607596
4313805,95,228.8842105263158
4313904,282,516.968085106383
4313953,160,386.18125
4314001,32,638.1875
4314027,100,367.81
4314035,19,397.3157894736842
4314050,182,325.2307692307692
4314068,66,312.3636363636364
4314076,41,523.560975609756
4314100,3684,440.80320304017374
4314134,16,860.0625
4314159,91,509.9230769230769
4314175,84,460.5357142857143
4314209,173,299.0174418604651
4314308,54,533.5370370370371
4314407,6318,377.048433048433
4314456,41,720.8780487804878
4314464,39,409.7692307692308
4314472,66,439.25757575757575
4314498,83,387.89156626506025
4314506,225,254.76444444444445
4314555,69,426.28985507246375
4314605,310,396.1225806451613
4314704,170,380.05882352941177
4314753,18,976.7222222222222
4314779,37,538.8648648648649
4314787,22,892.7727272727273
4314803,142,275.82394366197184
4314902,17696,229.56470388788426
4315008,55,329.45454545454544
4315057,51,446.6078431372549
4315073,37,843.8918918918919
4315107,169,354.5207100591716
4315131,23,594.6521739130435
4315156,56,301.0357142857143
4315206,46,910.6521739130435
4315305,448,508.67410714285717
4315313,19,368.10526315789474
4315321,43,491.06976744186045
4315354,21,707.1428571428571
4315404,192,94.703125
4315453,25,960.0
4315503,214,280.8224299065421
4315552,98,531.2857142857143
4315602,5069,451.6470704280923
4315701,584,266.6849315068493
4315750,23,372.6521739130435
4315800,54,364.72222222222223
4315909,64,307.796875
4315958,31,416.741935483871
4316006,47,323.25531914893617
4316105,142,403.443661971831
4316204,53,685.1509433962265
4316303,129,549.4031007751938
4316402,1485,202.0087542087542
4316428,44,418.0681818181818
4316436,34,767.7941176470588
4316451,200,237.0
4316477,18,533.3888888888889
4316501,19,384.2631578947368
4316600,78,555.2307692307693
4316709,138,446.94202898550725
4316733,18,872.7777777777778
4316758,48,902.0625
4316808,1769,338.9253815715093
4316907,5100,406.0356862745098
4316956,15,361.8
4316972,45,238.9777777777778
4317004,178,218.5
4317103,2779,344.9453040662109
4317202,1370,460.8
4317301,406,454.3448275862069
4317400,542,412.8062730627306
4317509,1747,266.97137950772753
4317558,29,711.1724137931035
4317608,1131,439.2130857648099
4317707,208,286.0432692307692
4317756,23,615.304347826087
4317806,218,421.348623853211
4317905,93,421.0752688172043
4317954,27,551.074074074074
4318002,1845,417.08455284552844
4318051,30,755.8666666666667
4318101,415,407.1012048192771
4318200,238,331.34033613445376
4318309,2177,371.55029857602204
4318408,99,228.92929292929293
4318424,73,724.6027397260274
4318432,33,195.45454545454547
4318440,20,641.65
4318457,53,392.9811320754717
4318465,36,157.69444444444446
4318481,18,600.8888888888889
4318499,30,908.1666666666666
4318507,457,331.45733041575494
4318606,78,455.1666666666667
4318622,41,231.2439024390244
4318705,3363,252.93250074338388
4318804,447,370.6308724832215
4318903,410,448.8219512195122
4319000,98,541.1428571428571
4319109,87,689.7931034482758
4319125,44,241.6818181818182
4319158,106,265.91509433962267
4319208,141,153.46808510638297
4319307,65,386.84615384615387
4319364,22,446.72727272727275
4319372,16,420.625
4319406,273,503.8131868131868
4319505,58,253.81034482758622
4319604,313,327.3801916932907
4319703,38,662.8421052631579
4319737,50,326.58
4319802,139,369.0863309352518
4319901,1168,466.4066780821918
4320008,2101,367.58210376011425
4320107,233,305.1158798283262
4320206,199,434.8994974874372
4320230,47,467.21276595744683
4320263,114,326.140350877193
4320305,31,349.03225806451616
4320321,50,285.52
4320354,61,240.9016393442623
4320404,103,809.7184466019418
4320453,15,532.3333333333334
4320503,47,311.70212765957444
4320552,76,444.0131578947368
4320578,18,295.05555555555554
4320602,45,915.2666666666667
4320651,26,459.96153846153845
4320677,84,246.77380952380952
4320701,197,467.4111675126904
4320800,416,317.65865384615387
4320859,42,392.42857142857144
4320909,146,409.4657534246575
4321006,99,555.5656565656566
4321105,227,452.68722466960355
4321204,89,322.40449438202245
4321303,286,245.6083916083916
4321329,17,487.94117647058823
4321352,90,433.3333333333333
4321402,184,299.4021739130435
4321436,137,314.1678832116788
4321451,141,487.1914893617021
